date,bed,bath,price,broker,street,city,state_name,zip_code,house_sqft
2024-08-28,3.0,3.0,199900.0,"Robin Simpson, RE/MAX Traders Unlimited",14 Apple Tree Ln, East Peoria,Illinois,61611,2352.0
2024-08-28,5.0,5.0,350000.0,"Alex J Smith, Keller Williams Premier Realty",98 Maple Ridge Dr, Morton,Illinois,61550,2948.0
2024-08-28,3.0,3.0,355000.0,"Coldwell Banker Real Estate Group, Closed",4501 Mallard Ln, Plainfield,Illinois,60586,1577.0
2024-08-28,2.0,2.0,270000.0,"Century 21 Coleman-Hornsby, Closed",13910 S  Cambridge Cir, Plainfield,Illinois,60544,1652.0
2024-08-28,5.0,5.0,405000.0,"Core Realty & Investments, Inc, Closed",13636 S  Savanna Dr, Plainfield,Illinois,60544,2324.0
2024-08-28,2.0,2.0,368000.0,"RE/MAX Ultimate Professionals, Closed",15223 S  Des Plaines St, Plainfield,Illinois,60544,1392.0
2024-08-28,3.0,3.0,310000.0,"TLC Real Estate Services, Closed",3130 Jo Ann Dr, Joliet,Illinois,60431,1208.0
2024-08-28,2.0,2.0,227500.0,"Baird & Warner, Closed",21233 W  Edison Ln, Plainfield,Illinois,60544,1398.0
2024-08-28,2.0,2.0,180000.0,"Century 21 Circle, Closed",1604 Hosmer Ln, Crest Hill,Illinois,60403,1287.7339449541284
2024-08-28,3.0,3.0,357500.0,"eXp Realty, LLC, Closed",439 Wildflower Way, Bolingbrook,Illinois,60440,1940.0
2024-08-28,5.0,5.0,495000.0,"RE/MAX 10, Closed",671 Vanderbilt Dr, New Lenox,Illinois,60451,2605.0
2024-08-28,2.0,2.0,240000.0,"Ellsbury Group LLC, Closed",17431 S  Yakima Dr, Lockport,Illinois,60441,1273.0
2024-08-28,3.0,3.0,287500.0,"McColly Real Estate, Closed",5415 W  Pauling Rd, Monee,Illinois,60449,1150.0
2024-08-28,5.0,5.0,485000.0,"Re/Max 10, Closed",160 Cornwall Dr, Crete,Illinois,60417,3795.0
2024-08-28,3.0,3.0,147000.0,Unknown,7607 Scott Ln, Machesney Park,Illinois,61115,1262.0
2024-08-28,3.0,3.0,125500.0,Unknown,800 Clifford Ave, Loves Park,Illinois,61111,1184.0
2024-08-28,4.0,4.0,349900.0,Unknown,5447 Roanoke Rd, Rockford,Illinois,61107,3114.0
2024-08-28,5.0,5.0,290000.0,Unknown,2410 Driftwood Ln, Rockford,Illinois,61107,3190.0
2024-08-28,3.0,3.0,150000.0,Unknown,817 Parkview Ave, Rockford,Illinois,61107,2515.0
2024-08-28,2.0,2.0,137000.0,Unknown,758 Tulip Ln, Rockford,Illinois,61107,1428.0
2024-08-28,3.0,3.0,400000.0,Unknown,5326 East Dr, Loves Park,Illinois,61111,2842.0
2024-08-28,3.0,3.0,108000.0,Unknown,2234 Parmele St, Rockford,Illinois,61104,1259.0
2024-08-28,3.0,3.0,267000.0,Unknown,1357 Chadwick Ct, Davis,Illinois,61019,2271.0
2024-08-28,4.0,4.0,247000.0,"RE/MAX Rising, Closed",360 S  Elm St, El Paso,Illinois,61738,3405.0
2024-08-28,2.0,2.0,340000.0,"Fulton Grace Realty, Closed",7625 N  Eastlake Ter #401, Chicago,Illinois,60626,1200.0
2024-08-28,4.0,4.0,790000.0,"Coldwell Banker Realty, Closed",782 Fox Run Dr, Geneva,Illinois,60134,3902.0
2024-08-28,5.0,5.0,1300000.0,"@properties Christie's International Real Estate, Closed",4862 Preserve Pkwy, Long Grove,Illinois,60047,4468.0
2024-08-28,2.0,2.0,430000.0,"@properties Christie's International Real Estate, Closed",111 W  Maple St #1802, Chicago,Illinois,60610,1250.0
2024-08-28,2.0,2.0,490000.0,"Dream Town Real Estate, Closed",1616 S  Indiana Ave #C1, Chicago,Illinois,60616,1287.7339449541284
2024-08-28,2.0,2.0,41900.0,"Parkvue Realty Corporation, Closed",3119 Bernice Rd #3, Lansing,Illinois,60438,900.0
2024-08-28,5.0,5.0,530000.0,"@properties Christie's International Real Estate, Closed",18878 W  North Woodale Trl, Lake Villa,Illinois,60046,3709.0
2024-08-28,3.0,3.0,1260000.0,"@properties Christie's International Real Estate, Closed",2491 Augusta Way, Highland Park,Illinois,60035,3220.0
2024-08-28,3.0,3.0,399999.0,"Compass, Closed",2725 Olympic Ct, Aurora,Illinois,60503,1626.0
2024-08-28,2.0,2.0,276900.0,"RE/MAX 10 in the Park, Closed",21354 Mays Lake Dr, Crest Hill,Illinois,60403,1873.0
2024-08-28,4.0,4.0,406000.0,"@properties Christie's International Real Estate, Closed",734 Graham Rd, North Aurora,Illinois,60542,1644.0
2024-08-28,2.0,2.0,194000.0,"Baird & Warner, Closed",N #2C, Arlington Heights,Illinois,60004,900.0
2024-08-28,2.0,2.0,427000.0,"Compass, Closed",3054 N  Sheffield Ave #3, Chicago,Illinois,60657,1287.7339449541284
2024-08-28,3.0,3.0,279900.0,"Continental Real Estate Group,",1009 Turtle Dove Trl, Waterloo,Illinois,62298,1400.0
2024-08-28,3.0,3.0,309000.0,"Platinum Partners Realtors, Closed",21436 Lake Street Clair Dr, Crest Hill,Illinois,60403,1875.0
2024-08-28,3.0,3.0,380000.0,"Keller Williams Infinity, Closed",489 Cannon Dr, Geneva,Illinois,60134,2186.0
2024-08-28,4.0,4.0,360000.0,"Compass, Closed",8933 Tomahawk Trl, Shabbona,Illinois,60550,1750.0
2024-08-28,3.0,3.0,290000.0,"Oliveros Realty Company, Closed",504 W  4th St, Sandwich,Illinois,60548,1472.0
2024-08-28,2.0,2.0,555000.0,"@properties Christie's International Real Estate, Closed",77 S  Evergreen Ave #410, Arlington Heights,Illinois,60005,1840.0
2024-08-28,2.0,2.0,570000.0,"Jameson Sotheby's Intl Realty, Closed",421 W  Huron St #1505, Chicago,Illinois,60654,1287.7339449541284
2024-08-28,3.0,3.0,230000.0,"@properties Christie's International Real Estate, Closed",5242 Stoneridge Ct, Matteson,Illinois,60443,1344.0
2024-08-28,2.0,2.0,365000.0,"Huntley Realty, Closed",1472 W  Grand Haven Rd, Romeoville,Illinois,60446,2050.0
2024-08-28,0.0,0.0,156000.0,Unknown,525 Larkdale Row, Wauconda,Illinois,60084,1040.0
2024-08-28,2.0,2.0,166066.0,"Compass, Closed",6307 N  Claremont Ave #2, Chicago,Illinois,60659,1000.0
2024-08-28,2.0,2.0,265000.0,"Executive Realty Group LLC, Closed",2240 S  Grace St #302, Lombard,Illinois,60148,1229.0
2024-08-28,6.0,6.0,460000.0,"Charles Rutenberg Realty of IL, Closed",174 S  Cranberry St, Bolingbrook,Illinois,60490,2267.0
2024-08-28,4.0,4.0,603500.0,"Hometown Real Estate Group LLC, Closed",25717 W  Sunnymere Dr, Plainfield,Illinois,60585,3309.0
2024-08-28,2.0,2.0,177500.0,Unknown,706 Corey Ln, Champaign,Illinois,61822,1116.0
2024-08-28,5.0,5.0,640000.0,"McColly Real Estate, Closed",11032 Fountain Hill Dr, Orland Park,Illinois,60467,3589.0
2024-08-28,0.0,0.0,145000.0,"Compass, Closed",655 W  Irving Park Rd #3305, Chicago,Illinois,60613,550.0
2024-08-28,2.0,2.0,311000.0,"Compass, Closed",1324 W  Huron St #3F, Chicago,Illinois,60642,800.0
2024-08-28,2.0,2.0,450000.0,"Downtown Realty Company, Closed",635 N  Dearborn St #703, Chicago,Illinois,60654,1287.7339449541284
2024-08-28,4.0,4.0,237500.0,"Publix Realty, Inc., Closed",S, Chicago,Illinois,60617,2775.0
2024-08-28,4.0,4.0,619900.0,"Baird & Warner Fox Valley -  Geneva, Closed",5N450 Ancient Oak Ln, St Charles,Illinois,60175,3263.0
2024-08-28,4.0,4.0,340000.0,"Century 21 Circle, Closed",34960 N  Carvis Dr, Lake Villa,Illinois,60046,1768.0
2024-08-28,4.0,4.0,450000.0,"Baird & Warner, Closed",1072 Joy Ct, Antioch,Illinois,60002,3207.0
2024-08-28,3.0,3.0,265000.0,"Baird & Warner, Closed",28770 W  Pondview Dr, Lakemoor,Illinois,60051,1688.0
2024-08-28,2.0,2.0,253000.0,"Redfin Corporation, Closed",1309 W  Black Wolf Rd, Round Lake,Illinois,60073,1696.0
2024-08-28,2.0,2.0,330000.0,"Great Lakes Realty Central Inc, Closed",476 Alles St #507, Des Plaines,Illinois,60016,1350.0
2024-08-28,1.0,1.0,182000.0,"@properties Christie's International Real Estate, Closed",3651 N  Kedvale Ave #1A, Chicago,Illinois,60641,858.7142857142857
2024-08-28,2.0,2.0,455000.0,"RE/MAX PREMIER, Closed",1730 N  Western Ave #201, Chicago,Illinois,60647,1500.0
2024-08-28,2.0,2.0,340000.0,"Keller Williams ONEChicago, Closed",2951 N  Clybourn Ave #205, Chicago,Illinois,60618,1000.0
2024-08-28,1.0,1.0,120000.0,"RE/MAX 10, Closed",8435 W  99th Ter #35-301, Palos Hills,Illinois,60465,700.0
2024-08-28,3.0,3.0,270000.0,"Coldwell Banker Realty, Closed",6826 Zurich Ct, Tinley Park,Illinois,60477,1800.0
2024-08-28,3.0,3.0,272500.0,"eXp Realty, LLC, Closed",15353 W  Kenmare Cir, Manhattan,Illinois,60442,1653.0
2024-08-28,3.0,3.0,270000.0,"@properties Christie's International Real Estate, Closed",281 S  Oak Creek Ln, Romeoville,Illinois,60446,1590.0
2024-08-28,2.0,2.0,187000.0,Unknown,7431 Thomas Dr, Loves Park,Illinois,61111,1920.0
2024-08-28,3.0,3.0,130000.0,"Dane Cookson, The Real Estate Group, Inc.",25 Glen Aire Dr, Springfield,Illinois,62703,1292.0
2024-08-28,3.0,3.0,210000.0,"Jane A Locascio, The Real Estate Group, Inc.",2541 Huntleigh Rd, Springfield,Illinois,62704,1623.0
2024-08-28,2.0,2.0,145000.0,"McColly Bennett Real Estate, Closed",1165 S  8th Ave, Kankakee,Illinois,60901,1236.0
2024-08-28,2.0,2.0,30000.0,"Realhome Services & Solutions, Inc., Closed",821 N  Rosewood Ave, Kankakee,Illinois,60901,903.0
2024-08-28,4.0,4.0,275000.0,"Coldwell Banker Real Estate Group, Closed",1102 Whitaker St, Normal,Illinois,61761,3143.0
2024-08-28,4.0,4.0,300000.0,"HomeSmart Realty Group Illinois, Closed",310 Harper Ct, Normal,Illinois,61761,2834.0
2024-08-28,3.0,3.0,240000.0,"RE/MAX Choice, Closed",204 Parkview Dr, Bloomington,Illinois,61701,2362.0
2024-08-28,4.0,4.0,975000.0,"Coldwell Banker Real Estate Group, Closed",14 Country Club Pl, Bloomington,Illinois,61701,3141.0
2024-08-28,3.0,3.0,43000.0,"Coldwell Banker Real Estate Group, Closed",1001 Pancake St, Bloomington,Illinois,61701,1771.0
2024-08-28,4.0,4.0,225000.0,"Coldwell Banker Real Estate Group, Closed",101 N  Delane Dr, Heyworth,Illinois,61745,2152.0
2024-08-28,3.0,3.0,315000.0,"Stellar Results Realty, Closed",2820 Glacier Way #A, Wauconda,Illinois,60084,1806.0
2024-08-28,2.0,2.0,293500.0,"RE/MAX Showcase, Closed",13124 Birmingham Ct, Beach Park,Illinois,60083,1750.0
2024-08-28,2.0,2.0,38000.0,"Gold Key Realty Corporation, Closed",714 E  Thompson Ave, Hoopeston,Illinois,60942,1476.0
2024-08-28,5.0,5.0,105000.0,Unknown,1306 A St, Charleston,Illinois,61920,3375.1884057971015
2024-08-28,3.0,3.0,85000.0,Unknown,940 Division St, Charleston,Illinois,61920,1392.0
2024-08-28,3.0,3.0,237000.0,Unknown,221 Charleston Ave, Mattoon,Illinois,61938,2828.0
2024-08-28,1.0,1.0,255000.0,"Dream Town Real Estate, Closed",10 E  Ontario St #2609, Chicago,Illinois,60611,995.0
2024-08-28,2.0,2.0,180000.0,"KOMAR, Closed",1211 Brown St #3B, Des Plaines,Illinois,60016,900.0
2024-08-28,3.0,3.0,375000.0,"Shelly Rigelwood, Jim Maloof Realty, Inc.",1201 Linden St, Morton,Illinois,61550,3423.0
2024-08-28,3.0,3.0,435000.0,"Jill Strait, RE/MAX Traders Unlimited",144 Rue Vue Du Lac, East Peoria,Illinois,61611,3472.0
2024-08-28,2.0,2.0,370000.0,"One Source Realty, Closed",3385 Bradbury Cir, Aurora,Illinois,60504,1864.0
2024-08-28,4.0,4.0,294000.0,"Daniel J Harshbarger, KELLER WILLIAMS PINNACLE",23 Kingsridge Dr, Mount Vernon,Illinois,62864,2164.0
2024-08-28,3.0,3.0,100000.0,Unknown,3468 Dove Dr, Decatur,Illinois,62526,1507.0
2024-08-28,2.0,2.0,28000.0,Unknown,2533 E  William St, Decatur,Illinois,62521,812.0
2024-08-28,5.0,5.0,260000.0,Unknown,904 W  Main St, Decatur,Illinois,62522,2224.0
2024-08-28,3.0,3.0,23000.0,Unknown,931 E  Cantrell St, Decatur,Illinois,62521,1850.0
2024-08-28,3.0,3.0,230000.0,Unknown,1147 Cornell Dr, Decatur,Illinois,62522,2489.0
2024-08-28,4.0,4.0,180000.0,Unknown,3975 E  Cerro Gordo St, Decatur,Illinois,62521,2816.0
2024-08-28,3.0,3.0,16000.0,Unknown,3415 N  Woodford St, Decatur,Illinois,62526,589.0
2024-08-28,2.0,2.0,72500.0,"RE/MAX Sauk Valley, Closed",229 Emmons Ave, Rock Falls,Illinois,61071,830.0
2024-08-28,3.0,3.0,145000.0,"RE/MAX Sauk Valley, Closed",30592 Woodside Dr, Rock Falls,Illinois,61071,1092.0
2024-08-28,3.0,3.0,115000.0,"Deb Case, Shawnee Trails Realty",412 S  29th St, Herrin,Illinois,62948,1250.0
2024-08-28,2.0,2.0,123000.0,"James Steinbach, FIVE STAR REALTY",17892 Route 37, Johnston City,Illinois,62951,1280.0
2024-08-28,2.0,2.0,168000.0,"Coldwell Banker Realty, Closed",2859 N  Kostner Ave #2, Chicago,Illinois,60641,750.0
2024-08-28,2.0,2.0,345114.0,"@properties Christie's International Real Estate, Closed",990 Oak Ridge Blvd, Elgin,Illinois,60120,1593.0
2024-08-28,4.0,4.0,445000.0,"Compass REO Incorporated, Closed",157 Linden Dr, Oswego,Illinois,60543,3437.0
2024-08-28,2.0,2.0,200000.0,"Keller Williams Innovate - Aurora, Closed",4567A Garritano St, Yorkville,Illinois,60560,1110.0
2024-08-28,3.0,3.0,465000.0,"Century 21 Coleman-Hornsby, Closed",26705 W  Allison Dr, Channahon,Illinois,60410,2133.0
2024-08-28,3.0,3.0,319000.0,"HomeSmart Realty Group, IL, Closed",26614 W  Old Kerry Grv, Channahon,Illinois,60410,1829.0
2024-08-28,2.0,2.0,262500.0,"HomeSmart Realty Group, Closed",17950 Settlers Pond Way #1A, Orland Park,Illinois,60467,1600.0
2024-08-28,2.0,2.0,369900.0,"Villager Realty, Closed",9655 Woods Dr #1608, Skokie,Illinois,60077,1250.0
2024-08-28,2.0,2.0,795000.0,"@properties Christie's International Real Estate, Closed",807 Davis St #2205, Evanston,Illinois,60201,1640.0
2024-08-28,7.0,7.0,848800.0,"Mango Realty Group, Closed",529 W  44th Pl, Chicago,Illinois,60609,4680.0
2024-08-28,2.0,2.0,775000.0,"@properties Christie's International Real Estate, Closed",340 E  Randolph St #704, Chicago,Illinois,60601,1902.0
2024-08-28,2.0,2.0,536000.0,"Compass, Closed",744 W  Fullerton Ave #204, Chicago,Illinois,60614,1287.7339449541284
2024-08-28,3.0,3.0,280000.0,"Montgomery County Realty, Inc.",49 Eastland Ct, Carlinville,Illinois,62626,3420.0
2024-08-28,3.0,3.0,200000.0,"Michelle Soltwedel, Happel, Inc., REALTORS",2114 Sunnybrook Dr E, Quincy,Illinois,62301,1563.0
2024-08-28,4.0,4.0,125000.0,Unknown,4097 Tripp Rd, Belvidere,Illinois,61008,2548.0
2024-08-28,2.0,2.0,169500.0,Unknown,1750 W  Chrysler Dr, Belvidere,Illinois,61008,1792.0
2024-08-28,4.0,4.0,415000.0,"Keller Williams Preferred Realty, Closed",528 Turnberry Dr, Bourbonnais,Illinois,60914,2220.0
2024-08-30,3.0,3.0,1195000.0,"Charles W. Mader DRE #01351780, Park North Real Estate",999 Portola Dr, San Francisco,California,94127,1474.0
2024-08-30,2.0,2.0,250000.0,Unknown,34656 Side Bottom Rd, Shingletown,California,96088,1648.0
2024-08-30,2.0,2.0,870000.0,Vanguard Properties,10841 Hereford Dr, Jenner,California,95450,1040.0
2024-08-30,4.0,4.0,545000.0,Unknown,212 N  Z St, Lompoc,California,93436,1281.0
2024-08-30,3.0,3.0,520000.0,Unknown,3627 Via Orilla, Lompoc,California,93436,1080.0
2024-08-30,1.0,1.0,933000.0,Unknown,2885 Avena St, Lompoc,California,93436,753.0845070422536
2024-08-30,3.0,3.0,1045000.0,"Pinnacle Estate Properties, Inc.",50 Catalina Dr, Camarillo,California,93010,1946.0
2024-08-30,4.0,4.0,815000.0,"Pinnacle Estate Properties, Inc.",2595 Via Mantilla, Camarillo,California,93010,1914.0
2024-08-30,6.0,6.0,880000.0,Coldwell Banker Realty,1941 Lincoln Ct, Oxnard,California,93033,2369.0
2024-08-30,3.0,3.0,970000.0,Berkshire Hathaway HomeServices California Properties,1352 Morrow Cir, Thousand Oaks,California,91362,2604.0
2024-08-30,3.0,3.0,445000.0,Wedgewood Homes Realty,7456 Earhart Ave, Hesperia,California,92345,1352.0
2024-08-30,1.0,1.0,85000.0,"FAMILY TREE REALTY, INC.",35080 Chandler Ave #66, Calimesa,California,92320,636.0
2024-08-30,3.0,3.0,485000.0,Rosenthal & Associates,42700 Wisconsin Ave, Palm Desert,California,92211,1284.0
2024-08-30,2.0,2.0,890000.0,Equity Union,351 Westlake Ter, Palm Springs,California,92264,1957.0
2024-08-30,4.0,4.0,810000.0,Unknown,1380 Stonewood Dr, Brentwood,California,94513,2349.0
2024-08-30,4.0,4.0,1250000.0,Unknown,545 McIntosh Ter, Brentwood,California,94513,3251.0
2024-08-30,3.0,3.0,1835000.0,Unknown,15 Glorietta Ct, Orinda,California,94563,1952.0
2024-08-30,4.0,4.0,1437000.0,Christie's Int'l R.E. Sereno,14265 Hansel Ave, Truckee,California,96161,2232.0
2024-08-30,3.0,3.0,1874000.0,The Agency,3607 Woodhill Canyon Rd, Studio City,California,91604,1560.0
2024-08-30,2.0,2.0,850000.0,Gracie Homes Realty,8464 Outland View Dr, Sun Valley,California,91352,1120.0
2024-08-30,4.0,4.0,5300.0,Unknown,17427 Tuscan Dr, Granada Hills,California,91344,1973.0
2024-08-30,3.0,3.0,540000.0,Coldwell Banker Hallmark,9344 E  Avenue T2, Littlerock,California,93543,1750.0
2024-08-30,4.0,4.0,700000.0,"Natasha Bruce, Broker",15838 Jupiter Pl, Gardena,California,90249,1254.0
2024-08-30,3.0,3.0,1620000.0,Coldwell Banker Hallmark,2430 Risa Dr, Glendale,California,91208,2033.0
2024-08-30,2.0,2.0,549000.0,RE/MAX Estate Properties,26116 Narbonne Ave #A, Lomita,California,90717,1391.0
2024-08-30,2.0,2.0,1310000.0,Unknown,6300 Swainland Rd, Oakland,California,94611,2322.0
2024-08-30,3.0,3.0,810000.0,Keller Williams Realty Irvine,121 N  Vine St, Anaheim,California,92805,1052.0
2024-08-30,5.0,5.0,1200000.0,RE/MAX College Park Realty,6291 Killarney Ave, Garden Grove,California,92845,1954.0
2024-08-30,4.0,4.0,985000.0,"Circa Properties, Inc.",1371 Ironwood St, La Habra,California,90631,1941.0
2024-08-30,3.0,3.0,1259000.0,First Team Real Estate,1333 S  Silver Star Way, Anaheim,California,92808,1800.0
2024-08-30,4.0,4.0,4699999.0,"Rellion, Inc.",382 Costa Mesa St, Costa Mesa,California,92627,3305.0
2024-08-30,3.0,3.0,485000.0,Lightning Real Estate,16551 Grunion #14, Huntington Beach,California,92649,1272.0
2024-08-30,3.0,3.0,612000.0,RE/MAX Parkside Real Estate,7259 Santa Ysabel Ave, Atascadero,California,93422,1242.0
2024-08-30,2.0,2.0,609375.0,Compass,228 Red Mountain Dr, Cloverdale,California,95425,1672.0
2024-08-30,3.0,3.0,850000.0,London Properties Ltd - Merced,1275 Oakmont Ct, Merced,California,95340,3932.0
2024-08-30,2.0,2.0,305000.0,Unknown,6308 Palmbrook Ct, Bakersfield,California,93306,1278.0
2024-08-30,5.0,5.0,4800000.0,Beverly and Company,18 Stallion Rd, Bell Canyon,California,91307,5700.0
2024-08-30,3.0,3.0,189500.0,Unknown,43555 Highway 41 #B20, Oakhurst,California,93644,1586.0
2024-08-30,2.0,2.0,100000.0,EXCELLENCE RE REAL ESTATE INC,6050 Mission Blvd #2, Riverside,California,92509,1214.9444444444443
2024-08-30,3.0,3.0,449000.0,HERITAGE REALTY,2556 5th St, Riverside,California,92507,1136.0
2024-08-30,1.0,1.0,548380.0,Unknown,7883 Whimbrel Ln, Goleta,California,93117,782.0
2024-08-30,2.0,2.0,377500.0,Dalton Real Estate,900 N  Cleveland St #157G, Oceanside,California,92054,960.0
2024-08-30,5.0,5.0,3108000.0,Compass,6731 Kenmar Way, San Diego,California,92130,3789.0
2024-08-30,2.0,2.0,395000.0,RE/MAX Gold Coast REALTORS,2675 Anchor Ave, Pt Hueneme,California,93041,806.0
2024-08-30,4.0,4.0,452000.0,"eXp Realty of California, Inc.",609 S Jacob Street, Visalia,California,93277,2150.0
2024-08-30,3.0,3.0,385000.0,Oasis Realty Group Inc.,20011 US Highway 18 #120, Apple Valley,California,92307,2080.0
2024-08-29,2.0,2.0,760000.0,"Andres F. Restrepo DRE #02059106, Compass",875 La Playa St #182, San Francisco,California,94121,986.0
2024-08-29,4.0,4.0,1721000.0,"Joan H. Meyer DRE #01388514, Corcoran Icon Properties",3631 Santiago St, San Francisco,California,94116,1609.0
2024-08-29,4.0,4.0,3616000.0,"Nina Hatvany DRE #01152226, Compass",4443 19th St, San Francisco,California,94114,2250.0
2024-08-29,3.0,3.0,2560000.0,"Natalie Kitchen DRE #01484878, Compass",745 De Haro St, San Francisco,California,94107,2030.0
2024-08-29,3.0,3.0,300000.0,Unknown,2629 Evergreen Way, Redding,California,96001,1648.0
2024-08-29,0.0,0.0,485000.0,Unknown,2962 Lanning Ave, Redding,California,96001,1713.5
2024-08-29,2.0,2.0,255000.0,Unknown,363 Hamilton St, Redding,California,96001,980.0
2024-08-29,3.0,3.0,515000.0,Unknown,20932 Old 44 Dr, Redding,California,96003,1702.0
2024-08-29,3.0,3.0,170000.0,Unknown,8237 Starlite Pines Rd, Shingletown,California,96088,1100.0
2024-08-29,3.0,3.0,485000.0,Unknown,716 Rimby Ave, Lodi,California,95240,1711.0
2024-08-29,3.0,3.0,326000.0,Unknown,1406 S  Church St, Lodi,California,95240,1074.0
2024-08-29,3.0,3.0,455000.0,Unknown,3857 Windy Cove Cir, Stockton,California,95219,1406.0
2024-08-29,4.0,4.0,885000.0,Unknown,27080 E  Edwards Ave, Escalon,California,95320,2818.0
2024-08-29,4.0,4.0,750000.0,Unknown,1815 Pelican Ct, Tracy,California,95376,2582.0
2024-08-29,3.0,3.0,844000.0,Unknown,271 S  Alpine St, Arroyo Grande,California,93420,1830.0
2024-08-29,2.0,2.0,428875.0,Keller Williams Realty Central Coast,1618 Shepherd Dr, Paso Robles,California,93446,1088.0
2024-08-29,3.0,3.0,810000.0,Lotus Real Estate Services,1892 9th St, Los Osos,California,93402,1058.0
2024-08-29,3.0,3.0,650000.0,"Century 21 Hometown Realty, San Luis Obispo Office",260 7th St, Templeton,California,93465,1349.0
2024-08-29,4.0,4.0,1250000.0,RE/MAX Success,10630 San Marcos Rd, Atascadero,California,93422,2464.0
2024-08-29,3.0,3.0,1150000.0,"Dianne Blanchard, Broker",269 Bowie Dr, Los Osos,California,93402,1744.0
2024-08-29,3.0,3.0,1225000.0,Compass,6220 Kestrel Ln, Avila Beach,California,93424,1983.0
2024-08-29,3.0,3.0,1540000.0,Unknown,1019 2nd Ave, San Mateo,California,94401,1650.0
2024-08-29,4.0,4.0,2850000.0,Unknown,1559 Brandywine Rd, San Mateo,California,94402,1670.0
2024-08-29,3.0,3.0,1800000.0,Unknown,172 W  39th Ave, San Mateo,California,94403,1380.0
2024-08-29,4.0,4.0,2605000.0,Unknown,2125 Howard Ave, San Carlos,California,94070,1530.0
2024-08-29,4.0,4.0,2280000.0,Unknown,228 Avocet Ct, Foster City,California,94404,2160.0
2024-08-29,3.0,3.0,665000.0,Coldwell Banker Kappel Gateway,784 Monaghan Cir, Vacaville,California,95688,1708.0
2024-08-29,4.0,4.0,525000.0,Compass,553 Berkeley Way, Fairfield,California,94533,1549.0
2024-08-29,4.0,4.0,553000.0,RE/MAX Gold,1011 Westwind Way, Suisun City,California,94585,1532.0
2024-08-29,4.0,4.0,1725000.0,Sonoma Coast Living,5897 Melita Rd, Santa Rosa,California,95409,3512.0
2024-08-30,2.0,2.0,100000.0,Unknown,6050 Mission Blvd #2, Riverside,California,92509,1214.9444444444443
2024-08-29,2.0,2.0,635000.0,Vanguard Properties,9499 Valle Vista Rd, Forestville,California,95436,1079.0
2024-08-29,2.0,2.0,590000.0,Radius Agent Realty,10177 Field Ln, Forestville,California,95436,1065.0
2024-08-29,2.0,2.0,430000.0,Real Estate & Mortgage Service,365 Harvest Ln, Santa Rosa,California,95401,926.0
